ndof h L2-error-u-uh-B 
7.280000000000000000e+02 3.706246583305505826e-02 1.091559892881852356e+01
1.976000000000000000e+03 2.249606353329237571e-02 4.969799721694995398e+00
6.024000000000000000e+03 1.288420180075182907e-02 1.120698690430816713e+00
2.183200000000000000e+04 6.767889178183905154e-03 2.588046607120400022e-01
8.284000000000000000e+04 3.474401108295217203e-03 7.406261963824962991e-02
3.160560000000000000e+05 1.778762562521607558e-03 2.031409611170820195e-02
