ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
7.120000000000000000e+02 3.747658444979307113e-02 6.361374872442571160e-01 3.543566306240734098e-01 8.617179013690928757e-01
2.616000000000000000e+03 1.955154717514437715e-02 5.209083145491129052e-01 1.086182293887501954e-01 7.652182452992443151e-01
1.002400000000000000e+04 9.988021556890524719e-03 4.793079193261197135e-01 5.391101944174064853e-02 7.101694598547427795e-01
3.924000000000000000e+04 5.048187773461522247e-03 4.088257407927708420e-01 3.942233606321179917e-02 6.062988142623582100e-01
1.552720000000000000e+05 2.537776821518587366e-03 3.333542674565787012e-01 2.456866064719821080e-02 4.948985326990890110e-01
6.177360000000000000e+05 1.272326416356358517e-03 2.757035608994291009e-01 1.189030741625456654e-02 4.097114872778067074e-01
