ndof h L2-error-u-uh-B 
3.080000000000000000e+03 3.603749850782235475e-02 6.943642496382536500e+00
7.624000000000000000e+03 2.290543541756880769e-02 1.356793780849719244e+00
2.300000000000000000e+04 1.318760946791573858e-02 8.583074572065778340e-02
8.517600000000000000e+04 6.852852356728830058e-03 8.219207598555220221e-03
