ndof h L2-error-u-uh-B 
5.600000000000000000e+03 4.008918628686365671e-02 2.637044319557996452e+00
1.613600000000000000e+04 2.361692291750186121e-02 2.338557543809035577e-01
5.014400000000000000e+04 1.339712986816694873e-02 1.893382828364370898e-02
1.922960000000000000e+05 6.841260528076186995e-03 1.257917480980823852e-03
