ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
5.768000000000000000e+03 3.950104898622924798e-02 9.177084994902518292e-03 9.929809710164766781e-03 8.163272311590143507e-03
2.240000000000000000e+04 2.004459314343182835e-02 5.874507941681136446e-04 6.345077641375203780e-04 5.242253905288958050e-04
8.828000000000000000e+04 1.009694736894637887e-02 3.570196719795120109e-05 3.846840769027964598e-05 3.199722676841051255e-05
