ndof h L2-error-u-uh-B 
5.600000000000000000e+03 4.008918628686365671e-02 6.065964686365538938e+01
1.620800000000000000e+04 2.356440838525105871e-02 6.734840318808685389e+00
5.208800000000000000e+04 1.314475250840204182e-02 9.460779358523654370e-01
1.863200000000000000e+05 6.950107418601438741e-03 3.235907207606247282e-01
