ndof h L2-error-u-uh-B 
6.296000000000000000e+03 3.780845188985521715e-02 2.776511452980677142e+00
1.700000000000000000e+04 2.300894966542111481e-02 1.046919225184561042e-01
4.971200000000000000e+04 1.345521484651282344e-02 6.077181349034568685e-03
