ndof h L2-error-u-uh-B 
6.776000000000000000e+03 3.644471480623968918e-02 4.731631178320250264e-02
1.685600000000000000e+04 2.310702282930823456e-02 4.274551737052994724e-03
5.117600000000000000e+04 1.326136064296800331e-02 3.330092727085959899e-04
