ndof h L2-error-u-uh-B 
6.800000000000000000e+02 3.834824944236851774e-02 5.904412390723602044e+01
2.184000000000000000e+03 2.139802462554564466e-02 1.584175940252415415e+01
5.472000000000000000e+03 1.351845176089687926e-02 2.586667646837140566e+00
2.150400000000000000e+04 6.819309069874762187e-03 1.795275839251331274e+00
8.115200000000000000e+04 3.510349726885814842e-03 2.829876459996318872e-01
3.140160000000000000e+05 1.784531060440289500e-03 8.050160292860908395e-02
