L2-error-u-uh-B H1-semi-error-u-uh-B H1-semi-error-u-uh-B-absolute H1-semi-norm-zh-Omega Jump-uh-Ph(u) GLS-uh-Ph(u)-Omega Tikh-uh-Ph(u)-Omega s-norm L2-error-uh-Ph(u)-omega ndof hmax reflvl 
4.431770345587951465e-02 5.105873563285075883e-02 1.564098543002158948e-01 9.496599800626407935e-05 4.806435875835970116e-04 7.068393485670209633e-04 2.082726102637939063e-05 1.691434818582130892e-02 1.689245636704885672e-02 2.888000000000000000e+03 1.541893967219279959e-01 0.000000000000000000e+00
1.248331457267040992e-02 2.528522802044618281e-02 7.745704592185775894e-02 2.041547678097220628e-05 1.198650218174863942e-04 1.697239976973628100e-04 1.676790678122753119e-06 4.117102743288195837e-03 4.111805143318726305e-03 1.101600000000000000e+04 7.709469836096399797e-02 1.000000000000000000e+00
6.959646678189450666e-03 1.891848213424709643e-02 5.795359006686811448e-02 4.044693192140628937e-06 2.422806033868294919e-05 3.267744829272935313e-05 2.556117720746805851e-07 1.009491777906353863e-03 1.008663675486252357e-03 4.301600000000000000e+04 3.854734918048200593e-02 2.000000000000000000e+00
2.675489464208913575e-03 9.957617734844506630e-03 3.050348818434582554e-02 8.124468251510607785e-07 5.043670829255197946e-06 6.142746354679991995e-06 2.893376325326575639e-08 2.521867648001580465e-04 2.520601743337333445e-04 1.699920000000000000e+05 1.927367459024103072e-02 3.000000000000000000e+00
1.181019957601929559e-03 5.575326555644458636e-03 1.707907576315734199e-02 1.572197448655986641e-07 9.775511820492834621e-07 1.127494176058012493e-06 3.646290632033888175e-09 6.311698910479449835e-05 6.309915001710058940e-05 6.758480000000000000e+05 9.636837295120522298e-03 4.000000000000000000e+00
