ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
2.616000000000000000e+03 3.910309435028875430e-02 1.002111059335092369e+00 5.205939984266704651e-02 1.488852739334461051e+00
1.002400000000000000e+04 1.997604311378104944e-02 4.311082766371455710e-01 2.014065532385918636e-02 6.405952506027090543e-01
3.924000000000000000e+04 1.009637554692304449e-02 3.117730031427479731e-01 7.112622900368647562e-03 4.634828469114171678e-01
1.552720000000000000e+05 5.075553643037174732e-03 2.234690414664767810e-01 1.481842826785943886e-03 3.322532187988507246e-01
6.177360000000000000e+05 2.544652832712717035e-03 1.226668476143793624e-01 5.643680155800261892e-04 1.823819048292003864e-01
