L2-error-u-uh-B H1-semi-error-u-uh-B H1-semi-error-u-uh-B-absolute H1-semi-norm-zh-Omega Jump-uh-Ph(u) GLS-uh-Ph(u)-Omega Tikh-uh-Ph(u)-Omega s-norm L2-error-uh-Ph(u)-omega ndof hmax reflvl 
5.289854546802484903e-01 6.364494354000664877e-01 1.959066320763291458e+01 1.482331474798716979e-03 7.263661782337375861e-02 8.505489414197698467e-03 7.201256757800909110e-04 1.451564397543027574e-01 1.253764512002175924e-01 2.888000000000000000e+03 5.263157894736841813e-02 0.000000000000000000e+00
1.176775849741414220e-01 2.169918065039251331e-01 6.679267309952080289e+00 3.108269326809502621e-04 2.194890095675466196e-02 2.669468087704877143e-03 7.154964675385139077e-05 2.890659821253938402e-02 1.861744811746374184e-02 1.101600000000000000e+04 2.694840278181477242e-02 1.000000000000000000e+00
9.996732794541968170e-02 9.102710537762609411e-02 2.801923165012812689e+00 3.979632559041420452e-05 4.837732437122447583e-03 6.708372641318272782e-04 2.010114895774904156e-05 5.190194142079196903e-03 1.755690650604119045e-03 4.301600000000000000e+04 1.363734984401611221e-02 2.000000000000000000e+00
9.587370749404525161e-02 7.101944639736001985e-02 2.186063493962971283e+00 6.854853568250106304e-06 1.045222080775957702e-03 1.386661281658978879e-04 5.221916517390886668e-06 1.070894822655765743e-03 1.871469222809273969e-04 1.699920000000000000e+05 6.860104821830491362e-03 3.000000000000000000e+00
7.274507792377454818e-02 5.552743904090687299e-02 1.709200980269698800e+00 1.460927471199384016e-06 2.320319343398052610e-04 3.009684708608949613e-05 1.098010239123747586e-06 2.377025379727477385e-04 4.188696533683366108e-05 6.758480000000000000e+05 3.440491403323250180e-03 4.000000000000000000e+00
