L2-error-u-uh-B H1-semi-error-u-uh-B H1-semi-error-u-uh-B-absolute H1-semi-norm-zh-Omega Jump-uh-Ph(u) GLS-uh-Ph(u)-Omega Tikh-uh-Ph(u)-Omega s-norm L2-error-uh-Ph(u)-omega ndof hmax reflvl 
2.387053755117076945e-02 7.484441188382036370e-02 1.382846541761438619e+00 5.982117995060490245e-02 8.440610281219567898e-03 5.589260493311229080e-03 3.062713961481966037e-06 6.099742598695520601e-02 6.295130037551944537e-03 6.296000000000000000e+03 5.346922543496392816e-02 0.000000000000000000e+00
1.655894694678535601e-03 1.046185577784716596e-02 1.932962089351228097e-01 6.856693644967693478e-03 1.330740704575850315e-03 8.118740466429658293e-04 2.597571801817903756e-08 7.042073639045551108e-03 3.828094900831199333e-04 2.439200000000000000e+04 2.716517748562517071e-02 1.000000000000000000e+00
1.012869599731497789e-04 1.310499190594650648e-03 2.421315402673447290e-02 6.495179696579736614e-04 1.752346411635459175e-04 1.013514866660093978e-04 1.886624814971740398e-10 6.806834368981859928e-04 2.184136089504937940e-05 9.600800000000000000e+04 1.369249342895496185e-02 2.000000000000000000e+00
6.256136028250640385e-06 1.636887947631994748e-04 3.024360509718047527e-03 6.476457288371956710e-05 2.235754708828339388e-05 1.267490959116193675e-05 1.421958118298618340e-12 6.968961262701811501e-05 1.295747793468449223e-06 3.809360000000000000e+05 6.874011335266258516e-03 3.000000000000000000e+00
