ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
6.640000000000000000e+02 3.880752628531664028e-02 7.305180909258766064e-01 8.216686327736976159e-01 5.716504020514976414e-01
1.824000000000000000e+03 2.341464528954234972e-02 2.068775336299385759e-01 2.380072491753958963e-01 1.501469112747811918e-01
6.048000000000000000e+03 1.285861249684099213e-02 5.750745053999004042e-02 6.473849860862961048e-02 4.488101984376080544e-02
2.157600000000000000e+04 6.807921404144805060e-03 1.382521191082649627e-02 1.517614074029142827e-02 1.156881747476640014e-02
8.123200000000000000e+04 3.508620745976671115e-03 3.572564698622921094e-03 3.836989436147930990e-03 3.146074818198098255e-03
3.145040000000000000e+05 1.783146039528325918e-03 8.748475626072302206e-04 9.416338464068486772e-04 7.667682369600090433e-04
