ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
2.416000000000000000e+03 4.068942293855797032e-02 4.360333637885318581e+00 1.048133914015416890e+00 6.723998821953430571e+00
6.888000000000000000e+03 2.409813463559399432e-02 1.292223519520154351e+00 2.714630156332827338e-01 2.001052321128828471e+00
2.340800000000000000e+04 1.307217464040005134e-02 5.409956262162086693e-01 9.072497273085425307e-02 8.418298392875728231e-01
8.478400000000000000e+04 6.868676216325117316e-03 4.321548200610977331e-01 4.599983768687436470e-02 6.758671838073017080e-01
3.219680000000000000e+05 3.524712029573164821e-03 3.900485346715697466e-01 2.345848199360467401e-02 6.114202190580120266e-01
