ndof h L2-error-u-uh-B 
6.960000000000000000e+02 3.790490217894516844e-02 4.728687185810760241e+01
1.936000000000000000e+03 2.272727272727272790e-02 1.464609720997807329e+01
6.040000000000000000e+03 1.286712531637446838e-02 4.023445700725132745e+00
2.120000000000000000e+04 6.868028197434450713e-03 7.950510712100740118e-01
8.150400000000000000e+04 3.502761264243320870e-03 2.898093766465585919e-01
3.132640000000000000e+05 1.786671687777018156e-03 1.496387488151978418e-01
