ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
5.264000000000000000e+03 4.134883848149784741e-02 2.235484934170670623e+00 3.385389226870965107e-01 3.484049507304653126e+00
1.520000000000000000e+04 2.433321316961438094e-02 3.028826553581272396e+00 2.710221848729882366e-01 4.741627861380452558e+00
5.208800000000000000e+04 1.314475250840204182e-02 9.880541743178267167e-01 6.199676550421370780e-02 1.548675911112727510e+00
1.896320000000000000e+05 6.889146844544462647e-03 4.573867253826212620e-01 2.638492163636302346e-02 7.170378863967817873e-01
