ndof h L2-error-u-uh-B 
5.600000000000000000e+03 4.008918628686365671e-02 2.373338259644857260e+02
1.620800000000000000e+04 2.356440838525105871e-02 1.206879774115103743e+01
5.208800000000000000e+04 1.314475250840204182e-02 8.003445288001721503e-01
