ndof h L2-error-u-uh-B 
8.240000000000000000e+02 3.483665071458088430e-02 3.295565393071156990e+01
2.008000000000000000e+03 2.231609213387258928e-02 9.442820669981736970e+00
5.944000000000000000e+03 1.297061592691546757e-02 8.368997317429653915e-01
2.167200000000000000e+04 6.792826216160186177e-03 1.671933491256694104e-01
8.198400000000000000e+04 3.492492226419453751e-03 4.853390091253693972e-02
