ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
2.416000000000000000e+03 4.068942293855797032e-02 8.867973404002993831e+00 2.440140439780825954e+00 1.359953590114897182e+01
6.888000000000000000e+03 2.409813463559399432e-02 3.105289491191958184e+00 8.459368120731940444e-01 4.764333527991091444e+00
2.340800000000000000e+04 1.307217464040005134e-02 1.500204673233369368e+00 2.687674518402887180e-01 2.331628689160033296e+00
8.478400000000000000e+04 6.868676216325117316e-03 1.265024357563608648e+00 9.848188058510753962e-02 1.981545281276913650e+00
3.219680000000000000e+05 3.524712029573164821e-03 1.399173082223121201e+00 8.684557709701921924e-02 2.193118770138529516e+00
