ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
7.120000000000000000e+02 3.747658444979307113e-02 1.480299771825564825e+00 5.215456342540267798e-01 1.582568621680314758e+00
2.616000000000000000e+03 1.955154717514437715e-02 1.005623484284950520e+00 1.928334702796726807e-01 1.081782195569989558e+00
1.002400000000000000e+04 9.988021556890524719e-03 7.237738032556950696e-01 7.779746126592101962e-02 7.799704466028040128e-01
3.924000000000000000e+04 5.048187773461522247e-03 5.443869538670594865e-01 3.709056545323025089e-02 5.869401427925889925e-01
1.552720000000000000e+05 2.537776821518587366e-03 4.270853676809587274e-01 2.027086878660161462e-02 4.605466485668647802e-01
6.177360000000000000e+05 1.272326416356358517e-03 3.242737488065619567e-01 1.032457998350702795e-02 3.497103485829209379e-01
