ndof h L2-error-u-uh-B 
6.776000000000000000e+03 3.644471480623968918e-02 2.220569262379271436e+00
1.685600000000000000e+04 2.310702282930823456e-02 1.286653484652617863e-01
5.117600000000000000e+04 1.326136064296800331e-02 8.944083393441366533e-03
