ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
7.200000000000000000e+02 3.726779962499649629e-02 5.892215625388914635e-01 5.922818821395897659e-01 5.854591065370754466e-01
2.640000000000000000e+03 1.946247360403807400e-02 2.740628773099114124e-01 2.814102042226795386e-01 2.648052572151806117e-01
1.010400000000000000e+04 9.948402116491736683e-03 1.000528510711177904e-01 1.041251659784423328e-01 9.483792042740160633e-02
3.952800000000000000e+04 5.029763669028806776e-03 3.032545069309860661e-02 3.176027549740469136e-02 2.847358311949642340e-02
1.563600000000000000e+05 2.528932100652551192e-03 8.242309657269422662e-03 8.632265622785443085e-03 7.739011648594182335e-03
