ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
2.416000000000000000e+03 4.068942293855797032e-02 4.102897729367714630e-02 5.881822973815276079e-02 3.409596422533596460e-02
6.888000000000000000e+03 2.409813463559399432e-02 7.082490607823720488e-03 1.124898612310523162e-02 5.269260938843366333e-03
2.340800000000000000e+04 1.307217464040005134e-02 9.013799633110304490e-04 1.419765856950054453e-03 6.779773807859209873e-04
8.478400000000000000e+04 6.868676216325117316e-03 1.338018261208891331e-04 1.971219725925889299e-04 1.084365262065192657e-04
3.219680000000000000e+05 3.524712029573164821e-03 1.670297342972986888e-05 2.462863698954093324e-05 1.352523173337982856e-05
