ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
2.416000000000000000e+03 4.068942293855797032e-02 7.211984614005422737e-04 9.554158823201598996e-04 4.516393885766426951e-04
6.888000000000000000e+03 2.409813463559399432e-02 1.204643430063291815e-04 1.699000912850194024e-04 5.436191163814320664e-05
2.340800000000000000e+04 1.307217464040005134e-02 1.495408779263814390e-05 2.042231990422189924e-05 8.239218505336474871e-06
8.478400000000000000e+04 6.868676216325117316e-03 2.043901334887766762e-06 2.797441092377854706e-06 1.113769005488424758e-06
3.219680000000000000e+05 3.524712029573164821e-03 2.546130366100957328e-07 3.487168213019593288e-07 1.382708405904866354e-07
