ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
6.640000000000000000e+02 3.880752628531664028e-02 2.072270609416040354e+00 2.107713265683896608e+00 2.064615697483743961e+00
1.824000000000000000e+03 2.341464528954234972e-02 1.881179824888896013e+00 1.705043068722170263e+00 1.916728542896327436e+00
6.048000000000000000e+03 1.285861249684099213e-02 1.909858132612802573e+00 1.463779741625165887e+00 1.992288494077003591e+00
2.157600000000000000e+04 6.807921404144805060e-03 1.131749868007208670e+00 7.980460244410549908e-01 1.191008243554257495e+00
8.123200000000000000e+04 3.508620745976671115e-03 6.831962124855605056e-01 4.182933622106662641e-01 7.274084849023635391e-01
3.145040000000000000e+05 1.783146039528325918e-03 4.402233236054133858e-01 1.598092446934356592e-01 4.793324144550178967e-01
