ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
5.264000000000000000e+03 4.134883848149784741e-02 1.873314732339354091e-05 2.637081033165687436e-05 8.578427121599632748e-06
1.520000000000000000e+04 2.433321316961438094e-02 1.793492663827224473e-06 2.615860797516887250e-06 5.452544252712087793e-07
5.208800000000000000e+04 1.314475250840204182e-02 1.100266944000352892e-07 1.563420259598696962e-07 4.662215603886784943e-08
1.896320000000000000e+05 6.889146844544462647e-03 7.688432502212926165e-09 1.100648318578704979e-08 3.028576692815512948e-09
