ndof h L2-error-u-uh-B 
5.600000000000000000e+03 4.008918628686365671e-02 7.464810405770077750e+01
1.620800000000000000e+04 2.356440838525105871e-02 8.196115382370280145e+00
5.208800000000000000e+04 1.314475250840204182e-02 1.296613227165581694e+00
1.863200000000000000e+05 6.950107418601438741e-03 1.967737092188688863e-01
