L2-error-u-uh-B H1-semi-error-u-uh-B H1-semi-error-u-uh-B-absolute H1-semi-norm-zh-Omega Jump-uh-Ph(u) GLS-uh-Ph(u)-Omega Tikh-uh-Ph(u)-Omega s-norm L2-error-uh-Ph(u)-omega ndof hmax reflvl 
8.973025594679486794e-01 5.599115394124911660e-01 5.780709811200143378e+00 1.871721823967750775e-01 8.712605924027497784e-01 8.430485439912637283e-03 1.991193469925112321e-03 8.930016904917434939e-01 5.699592571195069568e-02 3.176000000000000000e+03 5.018856132284955918e-02 0.000000000000000000e+00
5.894934825946622770e-01 3.952341236900112631e-01 4.080526325515615227e+00 4.512669898722383721e-02 1.613485009334520437e-01 1.758150083028788046e-03 3.543291129043920685e-04 1.688488435315811109e-01 2.090353094962594735e-02 1.216800000000000000e+04 2.564102564102564014e-02 1.000000000000000000e+00
5.428772397529632032e-01 3.844958161272896691e-01 3.969660527056537713e+00 8.900710438885123602e-03 3.611213313774057354e-02 3.890008231655365709e-04 8.613440849719295291e-05 3.748021587193254428e-02 4.615087751617954863e-03 4.762400000000000000e+04 1.296080745235029912e-02 2.000000000000000000e+00
3.388795305086974019e-01 3.170689302346756389e-01 3.273523310048078283e+00 1.870450960588625417e-03 8.204496572437819726e-03 8.846407416587946410e-05 1.600097435956294534e-05 8.501913833266349849e-03 1.209175794322885512e-03 1.884240000000000000e+05 6.515937109885956528e-03 3.000000000000000000e+00
3.442570445229449771e-01 2.902433580931240709e-01 2.996567331908726484e+00 4.276865204890246399e-04 1.897595940366085315e-03 2.047229057312977652e-05 3.482555474006527624e-06 1.961729893350045145e-03 2.533117030209694432e-04 7.495760000000000000e+05 3.266909900793542754e-03 4.000000000000000000e+00
