ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
6.640000000000000000e+02 3.880752628531664028e-02 1.353380614518271130e-01 3.966419968229546733e-02 2.279332672693782647e-01
1.824000000000000000e+03 2.341464528954234972e-02 8.939716933300445589e-02 2.390121295027267806e-02 1.513271514849716393e-01
6.048000000000000000e+03 1.285861249684099213e-02 6.972833029149659578e-02 1.598795075452371511e-02 1.188124920721193301e-01
2.157600000000000000e+04 6.807921404144805060e-03 3.619746782070737412e-02 9.186657441662041124e-03 6.142498886967526911e-02
8.123200000000000000e+04 3.508620745976671115e-03 1.911353475446243844e-02 5.086548676936167475e-03 3.236193977913809361e-02
3.145040000000000000e+05 1.783146039528325918e-03 1.621299913209826860e-02 3.770847461998489292e-03 2.761134601142887363e-02
