ndof h L2-error-u-uh-B 
2.560000000000000000e+03 3.952847075210474265e-02 6.395939959780013062e+00
7.336000000000000000e+03 2.335072312471522110e-02 6.609761097505649552e+00
2.340000000000000000e+04 1.307440900921226848e-02 3.785966675825344741e+00
8.330400000000000000e+04 6.929422916050529020e-03 1.890897619017495979e+00
3.230720000000000000e+05 3.518684561872347915e-03 3.988584690685537115e-01
