ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
5.864000000000000000e+03 3.917637732416776736e-02 3.797466440164370738e+01 1.135807264189236720e+00 5.960748057628271823e+01
1.656800000000000000e+04 2.330699117774613985e-02 1.763748506113405057e+01 3.891389131019468706e-01 2.766926778853046187e+01
5.189600000000000000e+04 1.316904592664781305e-02 7.725987340903489375e+00 6.865394934058149934e-02 1.212212625106203845e+01
1.920080000000000000e+05 6.846389337189115638e-03 4.968625717100015216e+00 1.510088592514874026e-02 7.795968634433198652e+00
