ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
7.200000000000000000e+02 3.726779962499649629e-02 5.035930530465820842e-01 3.836464254568971999e-01 7.294299723995109064e-01
2.640000000000000000e+03 1.946247360403807400e-02 2.256673253966634818e-01 1.463407916568409406e-01 3.579691157131271173e-01
1.010400000000000000e+04 9.948402116491736683e-03 7.667805504284778972e-02 4.608033439258667208e-02 1.253307756299529008e-01
3.952800000000000000e+04 5.029763669028806776e-03 2.242192609686961130e-02 1.313697724398466861e-02 3.696817561989435702e-02
1.563600000000000000e+05 2.528932100652551192e-03 6.036706521436474050e-03 3.526611239654543848e-03 9.962573513514001028e-03
