ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
2.640000000000000000e+03 3.892494720807614800e-02 8.765721493479305959e-01 2.824418803001134681e-01 1.603179014690063964e+00
1.010400000000000000e+04 1.989680423298347337e-02 3.319491853886649135e-01 1.149209885580150942e-01 6.032885178432648710e-01
3.952800000000000000e+04 1.005952733805761355e-02 1.463307928060771368e-01 4.573261689346726916e-02 2.682696687364017896e-01
1.563600000000000000e+05 5.057864201305102385e-03 3.946168663968824958e-02 1.084709006717751896e-02 7.296568000738959392e-02
