ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
2.416000000000000000e+03 4.068942293855797032e-02 1.111182820344676747e+00 2.913228051316859579e-01 1.216755812636509004e+00
6.888000000000000000e+03 2.409813463559399432e-02 7.885194646271149743e-01 2.452003490640675409e-01 8.612819129957306474e-01
2.340800000000000000e+04 1.307217464040005134e-02 3.394391303873152133e-01 5.864194894643974532e-02 3.729752451252755785e-01
8.478400000000000000e+04 6.868676216325117316e-03 3.885941139445280301e-01 7.185414023644723369e-02 4.268224435616861934e-01
3.219680000000000000e+05 3.524712029573164821e-03 2.278900829245232296e-01 2.808532982697320435e-02 2.507299883348125258e-01
