ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
5.768000000000000000e+03 3.950104898622924798e-02 5.876942608858664041e-01 2.098921782333751651e-01 9.629545791451458170e-01
2.240000000000000000e+04 2.004459314343182835e-02 1.421789507876045910e-01 4.039500637417390433e-02 2.368556730869152693e-01
8.828000000000000000e+04 1.009694736894637887e-02 2.271810956129876810e-02 4.420035138226212704e-03 3.840635766117985600e-02
