ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
2.416000000000000000e+03 4.068942293855797032e-02 5.484877855080236841e+00 1.253799034228371356e+00 8.472505664347952603e+00
6.888000000000000000e+03 2.409813463559399432e-02 8.663031966839225717e+00 6.640577984090648700e-01 1.357059647550831372e+01
2.340800000000000000e+04 1.307217464040005134e-02 7.472492416229953527e+00 5.492103098179798026e-01 1.170727540541640543e+01
8.478400000000000000e+04 6.868676216325117316e-03 6.496191081535413581e+00 4.304119627631757816e-01 1.018075628663613230e+01
3.219680000000000000e+05 3.524712029573164821e-03 2.926900865510679406e+00 1.818257725183285156e-01 4.587730221625880844e+00
