L2-error-u-uh-B H1-semi-error-u-uh-B H1-semi-error-u-uh-B-absolute H1-semi-norm-zh-Omega Jump-uh-Ph(u) GLS-uh-Ph(u)-Omega Tikh-uh-Ph(u)-Omega s-norm L2-error-uh-Ph(u)-omega ndof hmax reflvl 
2.226784209362509870e+00 9.737616192744339427e-01 1.005343335523382819e+01 6.140605535119896680e-02 1.511864274940645458e+01 3.298649950737303493e-01 5.913421154983100440e-04 1.512236666418852060e+01 5.742271816855084622e-03 6.944000000000000000e+03 5.091331749765980186e-02 0.000000000000000000e+00
5.691099506525838514e-01 4.001247878208259445e-01 4.131019141137721284e+00 8.723513739480456483e-03 4.981891992125585311e+00 1.034399983178752175e-01 2.499930373416314858e-05 4.982973458719191839e+00 8.576280889475252711e-04 2.698400000000000000e+04 2.582754271402004989e-02 1.000000000000000000e+00
6.263091130478516400e-01 4.468784124096367716e-01 4.613718848761019231e+00 1.102592010537837425e-03 4.155317978287309977e+00 7.409323007494406088e-02 3.219160974935321859e-06 4.155978652876211932e+00 2.000564717592700462e-04 1.063760000000000000e+05 1.300811670643280647e-02 2.000000000000000000e+00
7.707517075958086883e-02 1.165766340003715762e-01 1.203575287319101017e+00 1.380306632476347155e-04 2.170793348486797392e+00 4.161956667595578113e-02 1.358944940196932028e-07 2.171192292193088846e+00 2.147975604188313332e-05 4.224080000000000000e+05 6.527850281867326326e-03 3.000000000000000000e+00
