ndof h L2-error-u-uh-B 
6.776000000000000000e+03 3.644471480623968918e-02 1.311617169521650750e+00
1.685600000000000000e+04 2.310702282930823456e-02 1.075397381140668074e+00
5.117600000000000000e+04 1.326136064296800331e-02 8.763136556575497060e-01
