L2-error-u-uh-B H1-semi-error-u-uh-B H1-semi-error-u-uh-B-absolute H1-semi-norm-zh-Omega Jump-uh-Ph(u) GLS-uh-Ph(u)-Omega Tikh-uh-Ph(u)-Omega s-norm L2-error-uh-Ph(u)-omega ndof hmax reflvl 
3.711648694639492763e-01 3.794484759326521295e-01 7.010797459864183345e+00 1.383666562290724322e-01 6.824088202573451445e-02 9.307993889341906191e-03 6.712459330659887322e-04 1.868505729679149352e-01 1.049947511136956335e-01 2.888000000000000000e+03 5.263157894736841813e-02 0.000000000000000000e+00
1.097691886653501675e-01 1.386364110398054794e-01 2.561485576116425911e+00 5.198845236440743922e-02 1.412322645122918684e-02 2.051227766514079291e-03 6.281101768139595802e-05 7.172663417309013689e-02 4.730997637483324442e-02 1.101600000000000000e+04 2.694840278181477242e-02 1.000000000000000000e+00
3.209206913448056642e-02 4.838262796974401175e-02 8.939311307151791564e-01 1.164224184155204095e-02 2.876721832706530084e-03 4.324416494325794796e-04 5.917448671539355358e-06 1.860570795543413369e-02 1.421857953969336494e-02 4.301600000000000000e+04 1.363734984401611221e-02 2.000000000000000000e+00
1.353287882013978240e-02 1.773433600021709702e-02 3.276646122461763788e-01 2.249593315453691632e-03 5.481396892866761354e-04 8.076553976492946549e-05 8.319609820498798200e-07 3.146660104732264436e-03 2.129276601626910008e-03 1.699920000000000000e+05 6.860104821830491362e-03 3.000000000000000000e+00
6.332264517151423890e-03 7.172361603742347276e-03 1.325185833713082295e-01 4.243910675038449986e-04 9.986488101553426709e-05 1.343388217459269707e-05 9.779004454778146617e-08 5.061077109668214377e-04 2.566783273079400671e-04 6.758480000000000000e+05 3.440491403323250180e-03 4.000000000000000000e+00
