L2-error-u-uh-B H1-semi-error-u-uh-B H1-semi-error-u-uh-B-absolute H1-semi-norm-zh-Omega Jump-uh-Ph(u) GLS-uh-Ph(u)-Omega Tikh-uh-Ph(u)-Omega s-norm L2-error-uh-Ph(u)-omega ndof hmax reflvl 
3.509905432456202345e-01 2.688946852476630234e-01 8.237136705482728249e-01 5.667884789279712104e-04 8.366054427127286169e-03 1.827530586586083154e-04 1.210179538207371928e-03 1.301293856776690738e-01 1.298531746542798126e-01 7.920000000000000000e+02 1.541893967219279959e-01 0.000000000000000000e+00
1.494573336657791796e-01 1.322189895239929691e-01 4.050306501100255918e-01 3.615533660270705500e-04 3.937357428515455594e-03 3.820356813998181046e-05 2.476106735752042895e-04 6.363126055649052926e-02 6.350780302524508536e-02 2.888000000000000000e+03 7.709469836096399797e-02 1.000000000000000000e+00
8.817062619749206631e-02 9.948520654987567935e-02 3.047562080930468764e-01 1.550387264317456507e-04 1.907250802149668828e-03 1.928354515496362301e-05 7.549288108039777022e-05 3.106707446876492973e-02 3.100798933159942816e-02 1.101600000000000000e+04 3.854734918048200593e-02 2.000000000000000000e+00
3.717043197418107292e-02 3.650581879083279746e-02 1.118294397112068600e-01 4.446392698827963236e-05 6.588015381912955487e-04 2.732103058060848665e-06 1.511914041826580115e-05 1.524500411868028212e-02 1.523069000466683448e-02 4.301600000000000000e+04 1.927367459024103072e-02 3.000000000000000000e+00
2.530002119752798942e-02 3.444223903488028565e-02 1.055080099898292184e-01 1.999660780021248290e-05 2.657307216323709300e-04 1.658048548557403558e-06 5.558004956505222712e-06 7.643201371268532052e-03 7.638552276477153513e-03 1.699920000000000000e+05 9.636837295120522298e-03 4.000000000000000000e+00
1.342646130942171286e-02 2.164020077040878717e-02 6.629111762315788303e-02 6.897460873416281410e-06 9.876411991856316242e-05 5.649028070652487487e-07 1.522985676936498254e-06 3.808473715650511661e-03 3.807186294082609123e-03 6.758480000000000000e+05 4.818418647560273292e-03 5.000000000000000000e+00
