ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
7.120000000000000000e+02 3.747658444979307113e-02 8.841754446565486258e-01 5.024074266716177517e-01 9.271305543081763689e-01
2.616000000000000000e+03 1.955154717514437715e-02 7.030451466264174831e-01 2.329410120784052296e-01 7.476276441512931248e-01
1.002400000000000000e+04 9.988021556890524719e-03 6.285224824421069556e-01 1.390516472572393414e-01 6.710165492705164603e-01
3.924000000000000000e+04 5.048187773461522247e-03 5.533404391958631763e-01 1.029869564709748192e-01 5.912961315588970423e-01
1.552720000000000000e+05 2.537776821518587366e-03 4.714340315704159123e-01 7.851510827722292529e-02 5.039952146935243738e-01
6.177360000000000000e+05 1.272326416356358517e-03 3.830059869642775672e-01 5.607664273226303092e-02 4.096254531627609996e-01
