ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
5.264000000000000000e+03 4.134883848149784741e-02 2.231523154843159773e+01 1.946637505357926567e+00 3.493929724851057017e+01
1.520000000000000000e+04 2.433321316961438094e-02 1.231886779412071675e+01 9.935800579367761731e-01 1.929382630942778931e+01
5.208800000000000000e+04 1.314475250840204182e-02 6.345131306630119816e+00 2.494052848500567798e-01 9.952436168843618702e+00
1.896320000000000000e+05 6.889146844544462647e-03 2.054156626343208281e+00 6.511943783960898180e-02 3.222493428059172160e+00
