L2-error-u-uh-B H1-semi-error-u-uh-B H1-semi-error-u-uh-B-absolute H1-semi-norm-zh-Omega Jump-uh-Ph(u) GLS-uh-Ph(u)-Omega Tikh-uh-Ph(u)-Omega s-norm L2-error-uh-Ph(u)-omega ndof hmax reflvl 
2.094840492901310824e+01 5.975971046121601127e+00 1.104137327930850745e+02 8.454779403386682157e-02 1.080651721025676970e+00 2.601736782643339629e-01 7.081665677131920855e-02 7.344048556561172170e+00 7.258607813331605207e+00 7.920000000000000000e+02 1.541893967219279959e-01 0.000000000000000000e+00
4.959193239770593920e+01 1.436468514131231267e+01 2.654059890829171309e+02 1.236435418793580820e-01 1.748159295512343947e+00 3.212286431468642234e-01 8.650888529726827314e-02 1.449826010546253130e+01 1.438810362102311124e+01 2.888000000000000000e+03 7.709469836096399797e-02 1.000000000000000000e+00
9.828656605884927444e+01 3.083403735874740548e+01 5.696984028617863487e+02 2.091045193888248777e-01 2.490088374967940776e+00 3.211090071589375317e-01 8.636384065721383618e-02 2.878345859914585247e+01 2.867285570720349952e+01 1.101600000000000000e+04 3.854734918048200593e-02 2.000000000000000000e+00
2.765521457648118258e+02 9.126035767699711698e+01 1.686152202784167685e+03 3.605044356854298360e-01 4.225743174055811124e+00 4.696420464969549569e-01 1.256722967726969231e-01 5.781803068344892438e+01 5.766022412472049297e+01 4.301600000000000000e+04 1.927367459024103072e-02 3.000000000000000000e+00
6.229259992494226026e+02 2.425997839423443168e+02 4.482342284227615892e+03 5.645634213382509925e-01 7.031380729198855484e+00 5.579315288964679098e-01 1.486320803447913064e-01 1.154339468909391258e+02 1.152167681759831623e+02 1.699920000000000000e+05 9.636837295120522298e-03 4.000000000000000000e+00
1.541592264079399911e+03 6.919725408142944616e+02 1.278508055041518855e+04 1.021213057494534393e+00 1.133224557075316952e+01 7.258345486906581101e-01 1.930319934070711396e-01 2.310493827297245559e+02 2.307678281235483269e+02 6.758480000000000000e+05 4.818418647560273292e-03 5.000000000000000000e+00
