ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
5.720000000000000000e+03 3.966644140109588240e-02 7.113409117217585342e-02 7.793098857110555312e-03 7.665480405059067748e-02
2.223200000000000000e+04 2.012018584341396243e-02 1.290658600598325323e-01 1.210890924771701981e-03 1.391990517828836094e-01
8.765600000000000000e+04 1.013282239176588155e-02 8.688470568255164672e-02 3.836682168041269923e-04 9.370662990962501382e-02
3.481040000000000000e+05 5.084716548681748882e-03 3.982564049505334797e-02 7.653819256019343549e-05 4.295267692464002640e-02
