ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
6.640000000000000000e+02 3.880752628531664028e-02 1.153663729082207112e+01 5.149053290925413862e+00 1.699807361821205021e+01
1.824000000000000000e+03 2.341464528954234972e-02 1.114651023706443844e+01 3.292783462145932649e+00 1.703215580868558376e+01
6.048000000000000000e+03 1.285861249684099213e-02 9.996188924643830020e+00 2.267355925380021286e+00 1.544486280643100962e+01
2.157600000000000000e+04 6.807921404144805060e-03 9.173483654279227295e+00 1.724625468275774454e+00 1.424346602707751508e+01
8.123200000000000000e+04 3.508620745976671115e-03 5.899473780577407567e+00 1.030922753764956123e+00 9.173330471990240653e+00
3.145040000000000000e+05 1.783146039528325918e-03 4.038967208795726016e+00 6.344735226607995937e-01 6.291474879282583643e+00
