ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
2.616000000000000000e+03 3.910309435028875430e-02 3.325221747504154002e-01 6.070382057579733204e-02 3.577918777913611792e-01
1.002400000000000000e+04 1.997604311378104944e-02 1.499641990268629765e-01 8.365154549367207620e-03 1.617038472821903661e-01
3.924000000000000000e+04 1.009637554692304449e-02 1.319539687169784814e-01 2.372652749391480995e-03 1.423115619104461660e-01
1.552720000000000000e+05 5.075553643037174732e-03 1.215106636388268713e-01 9.748602555614711016e-04 1.310509008449901314e-01
6.177360000000000000e+05 2.544652832712717035e-03 1.107726089021118243e-01 3.512245196131836135e-04 1.194702181897693422e-01
