L2-error-u-uh-B H1-semi-error-u-uh-B H1-semi-error-u-uh-B-absolute H1-semi-norm-zh-Omega Jump-uh-Ph(u) GLS-uh-Ph(u)-Omega Tikh-uh-Ph(u)-Omega s-norm L2-error-uh-Ph(u)-omega ndof hmax reflvl 
5.208120094813227519e-02 6.901804091003946318e-02 2.114251672906709290e-01 1.087529231727854952e-04 5.559675355871930699e-04 8.483421543940068872e-04 2.565771595880176462e-05 1.688331107915184634e-02 1.685244561383230852e-02 2.888000000000000000e+03 1.541893967219279959e-01 0.000000000000000000e+00
1.597870278296884342e-02 3.247352314276753804e-02 9.947717976994026323e-02 2.168348750012214128e-05 1.254735580561658088e-04 1.816629675145784058e-04 2.160297527252343732e-06 4.096996138390085300e-03 4.090984902188007227e-03 1.101600000000000000e+04 7.709469836096399797e-02 1.000000000000000000e+00
6.141576098193247957e-03 1.655784997305480288e-02 5.072219023269491922e-02 4.270726217379611536e-06 2.498823047724258199e-05 3.057325420183024665e-05 2.231678169416339257e-07 1.017667849997300721e-03 1.016892535362983472e-03 4.301600000000000000e+04 3.854734918048200593e-02 2.000000000000000000e+00
2.497490440825070671e-03 9.053080155538226204e-03 2.773258935117257212e-02 7.577827361994349913e-07 4.955371448726366963e-06 5.634939832849374680e-06 2.618653444399038345e-08 2.530073489422532645e-04 2.528949098840515479e-04 1.699920000000000000e+05 1.927367459024103072e-02 3.000000000000000000e+00
1.173062993661584544e-03 5.617822805336720668e-03 1.720925588102136319e-02 1.474248430686623679e-07 1.036305426637948077e-06 1.176556022652627045e-06 3.642696065644001043e-09 6.296866416785820025e-05 6.294896906796172080e-05 6.758480000000000000e+05 9.636837295120522298e-03 4.000000000000000000e+00
