ndof h L2-error-u-uh-B L2-error-u-uh-B-minus L2-error-u-uh-B-plus 
5.264000000000000000e+03 4.134883848149784741e-02 7.980641791999024681e-01 1.964823897158819999e-01 1.229609072436763872e+00
1.520000000000000000e+04 2.433321316961438094e-02 8.169891373694220249e-01 7.595934982112026446e-02 1.278753173286861999e+00
5.208800000000000000e+04 1.314475250840204182e-02 2.773042547208270925e-01 1.739827035091614724e-02 4.346467230831060902e-01
1.896320000000000000e+05 6.889146844544462647e-03 1.427059039138868224e-01 8.000061984560520936e-03 2.237300877586387571e-01
